,ts_code,symbol,name,area,industry,abbreviation,list_date
1668,300165.SZ,300165,天瑞仪器,江苏,电器仪表,tryq,20110125
1669,300166.SZ,300166,东方国信,北京,软件服务,dfgx,20110125
1670,300167.SZ,300167,迪威迅,深圳,软件服务,dwx,20110125
1671,300168.SZ,300168,万达信息,上海,软件服务,wdxx,20110125
1672,300169.SZ,300169,天晟新材,江苏,塑料,tsxc,20110125
1673,300170.SZ,300170,汉得信息,上海,软件服务,hdxx,20110201
1674,300171.SZ,300171,东富龙,上海,医疗保健,dfl,20110201
1675,300172.SZ,300172,中电环保,江苏,环境保护,zdhb,20110201
1676,300173.SZ,300173,福能东方,广东,轻工机械,fndf,20110201
1677,300174.SZ,300174,元力股份,福建,化工原料,ylgf,20110201
1678,300175.SZ,300175,朗源股份,山东,食品,lygf,20110215
1679,300176.SZ,300176,派生科技,广东,汽车配件,pskj,20110215
1680,300177.SZ,300177,中海达,广东,通信设备,zhd,20110215
1681,300179.SZ,300179,四方达,河南,矿物制品,sfd,20110215
1682,300180.SZ,300180,华峰超纤,上海,化纤,hfcx,20110222
1683,300181.SZ,300181,佐力药业,浙江,中成药,zlyy,20110222
1684,300182.SZ,300182,捷成股份,北京,影视音像,jcgf,20110222
1685,300183.SZ,300183,东软载波,山东,通信设备,drzb,20110222
1686,300184.SZ,300184,力源信息,湖北,元器件,lyxx,20110222
1687,300185.SZ,300185,通裕重工,山东,工程机械,tyzg,20110308
1688,300187.SZ,300187,永清环保,湖南,环境保护,yqhb,20110308
1689,300188.SZ,300188,美亚柏科,福建,软件服务,mybk,20110316
1690,300189.SZ,300189,神农科技,海南,种植业,snkj,20110316
1691,300190.SZ,300190,维尔利,江苏,环境保护,wel,20110316
1692,300191.SZ,300191,潜能恒信,北京,石油开采,qnhx,20110316
1693,300192.SZ,300192,科德教育,江苏,文教休闲,kdjy,20110322
1694,300193.SZ,300193,佳士科技,深圳,专用机械,jskj,20110322
1695,300194.SZ,300194,福安药业,重庆,化学制药,fayy,20110322
1696,300195.SZ,300195,长荣股份,天津,轻工机械,crgf,20110329
1697,300196.SZ,300196,长海股份,江苏,玻璃,chgf,20110329
1698,300197.SZ,300197,节能铁汉,深圳,环境保护,jnth,20110329
1699,300198.SZ,300198,纳川股份,福建,塑料,ncgf,20110407
1700,300199.SZ,300199,翰宇药业,深圳,化学制药,hyyy,20110407
1701,300200.SZ,300200,高盟新材,北京,化工原料,gmxc,20110407
1702,300201.SZ,300201,*ST海伦,江苏,专用机械,sthl,20110407
1703,300203.SZ,300203,聚光科技,浙江,环境保护,jgkj,20110415
1704,300204.SZ,300204,舒泰神,北京,生物制药,sts,20110415
1705,300205.SZ,300205,天喻信息,湖北,通信设备,tyxx,20110421
1706,300206.SZ,300206,理邦仪器,深圳,医疗保健,lbyq,20110421
1707,300207.SZ,300207,欣旺达,深圳,电气设备,xwd,20110421
1708,300208.SZ,300208,青岛中程,山东,电气设备,qdzc,20110426
1709,300209.SZ,300209,有棵树,湖南,互联网,yks,20110426
1710,300210.SZ,300210,森远股份,辽宁,专用机械,sygf,20110426
1711,300211.SZ,300211,亿通科技,江苏,通信设备,ytkj,20110505
1712,300212.SZ,300212,易华录,北京,软件服务,yhl,20110505
1713,300213.SZ,300213,佳讯飞鸿,北京,通信设备,jxfh,20110505
1714,300214.SZ,300214,日科化学,山东,化工原料,rkhx,20110511
1715,300215.SZ,300215,电科院,江苏,电气设备,dky,20110511
1716,300217.SZ,300217,东方电热,江苏,家用电器,dfdr,20110518
1717,300218.SZ,300218,安利股份,安徽,塑料,algf,20110518
1718,300219.SZ,300219,鸿利智汇,广东,元器件,hlzh,20110518
1719,300220.SZ,300220,金运激光,湖北,专用机械,jyjg,20110525
1720,300221.SZ,300221,银禧科技,广东,塑料,yxkj,20110525
1721,300222.SZ,300222,科大智能,上海,电气设备,kdzn,20110525
1722,300223.SZ,300223,北京君正,北京,半导体,bjjz,20110531
1723,300224.SZ,300224,正海磁材,山东,矿物制品,zhcc,20110531
1724,300225.SZ,300225,金力泰,上海,染料涂料,jlt,20110531
1725,300226.SZ,300226,上海钢联,上海,互联网,shgl,20110608
1726,300227.SZ,300227,光韵达,深圳,专用机械,gyd,20110608
1727,300228.SZ,300228,富瑞特装,江苏,化工机械,frtz,20110608
1728,300229.SZ,300229,拓尔思,北京,软件服务,tes,20110615
1729,300230.SZ,300230,永利股份,上海,塑料,ylgf,20110615
1730,300231.SZ,300231,银信科技,北京,软件服务,yxkj,20110615
1731,300232.SZ,300232,洲明科技,深圳,半导体,zmkj,20110622
1732,300233.SZ,300233,金城医药,山东,化学制药,jcyy,20110622
1733,300234.SZ,300234,开尔新材,浙江,陶瓷,kexc,20110622
1734,300235.SZ,300235,方直科技,深圳,软件服务,fzkj,20110629
1735,300236.SZ,300236,上海新阳,上海,半导体,shxy,20110629
1736,300237.SZ,300237,美晨生态,山东,汽车配件,mcst,20110629
1737,300238.SZ,300238,冠昊生物,广东,医疗保健,ghsw,20110706
1738,300239.SZ,300239,东宝生物,内蒙,生物制药,dbsw,20110706
1739,300240.SZ,300240,飞力达,江苏,仓储物流,fld,20110706
1740,300241.SZ,300241,瑞丰光电,深圳,半导体,rfgd,20110712
1741,300242.SZ,300242,佳云科技,广东,互联网,jykj,20110712
1742,300243.SZ,300243,瑞丰高材,山东,化工原料,rfgc,20110712
1743,300244.SZ,300244,迪安诊断,浙江,医疗保健,dazd,20110719
1744,300245.SZ,300245,天玑科技,上海,软件服务,tjkj,20110719
1745,300246.SZ,300246,宝莱特,广东,医疗保健,blt,20110719
1746,300247.SZ,300247,融捷健康,安徽,医疗保健,rjjk,20110729
1747,300248.SZ,300248,新开普,河南,软件服务,xkp,20110729
1748,300249.SZ,300249,依米康,四川,软件服务,ymk,20110803
1749,300250.SZ,300250,初灵信息,浙江,软件服务,clxx,20110803
1750,300251.SZ,300251,光线传媒,北京,影视音像,gxcm,20110803
1751,300252.SZ,300252,金信诺,深圳,通信设备,jxn,20110818
1752,300253.SZ,300253,卫宁健康,上海,软件服务,wnjk,20110818
1753,300254.SZ,300254,仟源医药,山西,化学制药,qyyy,20110819
1754,300255.SZ,300255,常山药业,河北,生物制药,csyy,20110819
1755,300256.SZ,300256,ST星星,江西,元器件,stxx,20110819
1756,300257.SZ,300257,开山股份,上海,机械基件,ksgf,20110819
1757,300258.SZ,300258,精锻科技,江苏,汽车配件,jdkj,20110826
1758,300259.SZ,300259,新天科技,河南,电器仪表,xtkj,20110831
1759,300260.SZ,300260,新莱应材,江苏,机械基件,xlyc,20110906
1760,300261.SZ,300261,雅本化学,江苏,农药化肥,ybhx,20110906
1761,300262.SZ,300262,巴安水务,上海,水务,basw,20110916
1762,300263.SZ,300263,隆华科技,河南,专用机械,lhkj,20110916
1763,300264.SZ,300264,佳创视讯,深圳,软件服务,jcsx,20110916
1764,300265.SZ,300265,通光线缆,江苏,电气设备,tgxl,20110916
1765,300266.SZ,300266,兴源环境,浙江,环境保护,xyhj,20110927
1766,300267.SZ,300267,尔康制药,湖南,化学制药,ekzy,20110927
1767,300268.SZ,300268,佳沃食品,湖南,农业综合,jwsp,20110927
1768,300269.SZ,300269,联建光电,深圳,半导体,ljgd,20111012
1769,300270.SZ,300270,中威电子,浙江,通信设备,zwdz,20111012
1770,300271.SZ,300271,华宇软件,北京,软件服务,hyrj,20111026
1771,300272.SZ,300272,开能健康,上海,家用电器,knjk,20111102
1772,300273.SZ,300273,*ST和佳,广东,医疗保健,sthj,20111026
1773,300274.SZ,300274,阳光电源,安徽,电气设备,ygdy,20111102
1774,300275.SZ,300275,梅安森,重庆,工程机械,mas,20111102
1775,300276.SZ,300276,三丰智能,湖北,专用机械,sfzn,20111115
1776,300277.SZ,300277,海联讯,深圳,软件服务,hlx,20111123
1777,300278.SZ,300278,华昌达,湖北,专用机械,hcd,20111216
1778,300279.SZ,300279,和晶科技,江苏,元器件,hjkj,20111229
1779,300280.SZ,300280,紫天科技,福建,广告包装,ztkj,20111229
1780,300281.SZ,300281,金明精机,广东,专用机械,jmjj,20111229
1781,300282.SZ,300282,ST三盛,北京,文教休闲,stss,20111229
1782,300283.SZ,300283,温州宏丰,浙江,电气设备,wzhf,20120110
1783,300284.SZ,300284,苏交科,江苏,建筑工程,sjk,20120110
1784,300285.SZ,300285,国瓷材料,山东,陶瓷,gccl,20120113
1785,300286.SZ,300286,安科瑞,上海,电器仪表,akr,20120113
1786,300287.SZ,300287,飞利信,北京,软件服务,flx,20120201
1787,300288.SZ,300288,朗玛信息,贵州,软件服务,lmxx,20120216
1788,300289.SZ,300289,利德曼,北京,医疗保健,ldm,20120216
1789,300290.SZ,300290,荣科科技,辽宁,软件服务,rkkj,20120216
1790,300291.SZ,300291,百纳千成,北京,影视音像,bnqc,20120209
1791,300292.SZ,300292,吴通控股,江苏,软件服务,wtkg,20120229
1792,300293.SZ,300293,蓝英装备,辽宁,专用机械,lyzb,20120308
1793,300294.SZ,300294,博雅生物,江西,生物制药,bysw,20120308
1794,300295.SZ,300295,三六五网,江苏,互联网,slww,20120315
1795,300296.SZ,300296,利亚德,北京,半导体,lyd,20120315
1796,300297.SZ,300297,*ST蓝盾,四川,软件服务,stld,20120315
1797,300298.SZ,300298,三诺生物,湖南,医疗保健,snsw,20120319
1798,300299.SZ,300299,富春股份,福建,互联网,fcgf,20120319
1799,300300.SZ,300300,海峡创新,福建,软件服务,hxcx,20120319
1800,300301.SZ,300301,*ST长方,深圳,半导体,stcf,20120321
1801,300302.SZ,300302,同有科技,北京,软件服务,tykj,20120321
1802,300303.SZ,300303,聚飞光电,深圳,半导体,jfgd,20120319
1803,300304.SZ,300304,云意电气,江苏,汽车配件,yydq,20120321
1804,300305.SZ,300305,裕兴股份,江苏,塑料,yxgf,20120329
1805,300306.SZ,300306,远方信息,浙江,电器仪表,yfxx,20120329
1806,300307.SZ,300307,慈星股份,浙江,纺织机械,cxgf,20120329
1807,300308.SZ,300308,中际旭创,山东,通信设备,zjxc,20120410
1808,300309.SZ,300309,*ST吉艾,北京,多元金融,stja,20120410
1809,300310.SZ,300310,宜通世纪,广东,通信设备,ytsj,20120425
1810,300311.SZ,300311,任子行,深圳,软件服务,rzx,20120425
1811,300313.SZ,300313,ST天山,新疆,农业综合,stts,20120425
1812,300314.SZ,300314,戴维医疗,浙江,医疗保健,dwyl,20120508
1813,300315.SZ,300315,掌趣科技,北京,互联网,zqkj,20120511
1814,300316.SZ,300316,晶盛机电,浙江,专用机械,jsjd,20120511
1815,300317.SZ,300317,珈伟新能,深圳,半导体,jwxn,20120511
1816,300318.SZ,300318,博晖创新,北京,医疗保健,bhcx,20120523
1817,300319.SZ,300319,麦捷科技,深圳,元器件,mjkj,20120523
1818,300320.SZ,300320,海达股份,江苏,橡胶,hdgf,20120601
1819,300321.SZ,300321,同大股份,山东,塑料,tdgf,20120523
1820,300322.SZ,300322,硕贝德,广东,通信设备,sbd,20120608
1821,300323.SZ,300323,华灿光电,湖北,半导体,hcgd,20120601
1822,300324.SZ,300324,旋极信息,北京,软件服务,xjxx,20120608
1823,300326.SZ,300326,凯利泰,上海,医疗保健,klt,20120613
1824,300327.SZ,300327,中颖电子,上海,半导体,zydz,20120613
1825,300328.SZ,300328,宜安科技,广东,小金属,yakj,20120619
1826,300329.SZ,300329,海伦钢琴,浙江,文教休闲,hlgq,20120619
1827,300330.SZ,300330,*ST计通,上海,软件服务,stjt,20120619
1828,300331.SZ,300331,苏大维格,江苏,元器件,sdwg,20120628
1829,300332.SZ,300332,天壕环境,北京,供气供热,thhj,20120628
1830,300333.SZ,300333,兆日科技,深圳,软件服务,zrkj,20120628
1831,300334.SZ,300334,津膜科技,天津,水务,jmkj,20120705
1832,300335.SZ,300335,迪森股份,广东,供气供热,dsgf,20120710
1833,300336.SZ,300336,*ST新文,上海,影视音像,stxw,20120710
1834,300337.SZ,300337,银邦股份,江苏,铝,ybgf,20120718
1835,300338.SZ,300338,ST开元,湖南,文教休闲,stky,20120726
1836,300339.SZ,300339,润和软件,江苏,软件服务,rhrj,20120718
1837,300340.SZ,300340,科恒股份,广东,电气设备,khgf,20120726
1838,300341.SZ,300341,麦克奥迪,福建,电气设备,mkad,20120726
1839,300342.SZ,300342,天银机电,江苏,家用电器,tyjd,20120726
1840,300343.SZ,300343,联创股份,山东,化工原料,lcgf,20120801
1841,300344.SZ,300344,立方数科,安徽,软件服务,lfsk,20120801
1842,300345.SZ,300345,华民股份,湖南,机械基件,hmgf,20120801
1843,300346.SZ,300346,南大光电,江苏,元器件,ndgd,20120807
1844,300347.SZ,300347,泰格医药,浙江,医疗保健,tgyy,20120817
1845,300348.SZ,300348,长亮科技,深圳,软件服务,clkj,20120817
1846,300349.SZ,300349,金卡智能,浙江,电器仪表,jkzn,20120817
1847,300350.SZ,300350,华鹏飞,深圳,仓储物流,hpf,20120821
1848,300351.SZ,300351,永贵电器,浙江,运输设备,ygdq,20120920
1849,300352.SZ,300352,北信源,北京,软件服务,bxy,20120912
1850,300353.SZ,300353,东土科技,北京,通信设备,dtkj,20120927
1851,300354.SZ,300354,东华测试,江苏,电器仪表,dhcs,20120920
1852,300355.SZ,300355,蒙草生态,内蒙,环境保护,mcst,20120927
1853,300356.SZ,300356,*ST光一,江苏,电气设备,stgy,20121009
1854,300357.SZ,300357,我武生物,浙江,生物制药,wwsw,20140121
1855,300358.SZ,300358,楚天科技,湖南,医疗保健,ctkj,20140121
1856,300359.SZ,300359,全通教育,广东,文教休闲,qtjy,20140121
1857,300360.SZ,300360,炬华科技,浙江,电器仪表,jhkj,20140121
1858,300363.SZ,300363,博腾股份,重庆,化学制药,btgf,20140129
1859,300364.SZ,300364,中文在线,北京,出版业,zwzx,20150121
1860,300365.SZ,300365,恒华科技,北京,软件服务,hhkj,20140123
1861,300366.SZ,300366,创意信息,四川,软件服务,cyxx,20140127
1862,300368.SZ,300368,汇金股份,河北,IT设备,hjgf,20140123
1863,300369.SZ,300369,绿盟科技,北京,软件服务,lmkj,20140129
1864,300370.SZ,300370,*ST安控,四川,电器仪表,stak,20140123
1865,300371.SZ,300371,汇中股份,河北,电器仪表,hzgf,20140123
1866,300373.SZ,300373,扬杰科技,江苏,半导体,yjkj,20140123
1867,300374.SZ,300374,中铁装配,北京,其他建材,ztzp,20150319
1868,300375.SZ,300375,鹏翎股份,天津,汽车配件,plgf,20140127
1869,300376.SZ,300376,易事特,广东,电气设备,yst,20140127
1870,300377.SZ,300377,赢时胜,深圳,软件服务,yss,20140127
1871,300378.SZ,300378,鼎捷软件,上海,软件服务,djrj,20140127
1872,300379.SZ,300379,东方通,北京,软件服务,dft,20140128
1873,300380.SZ,300380,安硕信息,上海,软件服务,asxx,20140128
1874,300381.SZ,300381,溢多利,广东,化学制药,ydl,20140128
1875,300382.SZ,300382,斯莱克,江苏,专用机械,slk,20140129
1876,300383.SZ,300383,光环新网,北京,电信运营,ghxw,20140129
1877,300384.SZ,300384,三联虹普,北京,建筑工程,slhp,20140801
1878,300385.SZ,300385,雪浪环境,江苏,环境保护,xlhj,20140626
1879,300386.SZ,300386,飞天诚信,北京,软件服务,ftcx,20140626
1880,300387.SZ,300387,富邦股份,湖北,农药化肥,fbgf,20140702
1881,300388.SZ,300388,节能国祯,安徽,环境保护,jngz,20140801
1882,300389.SZ,300389,艾比森,深圳,半导体,abs,20140801
1883,300390.SZ,300390,天华超净,江苏,电气设备,thcj,20140731
1884,300391.SZ,300391,长药控股,山东,中成药,cykg,20140801
1885,300392.SZ,300392,*ST腾信,北京,互联网,sttx,20140910
1886,300393.SZ,300393,中来股份,江苏,塑料,zlgf,20140912
1887,300394.SZ,300394,天孚通信,江苏,通信设备,tftx,20150217
1888,300395.SZ,300395,菲利华,湖北,玻璃,flh,20140910
1889,300396.SZ,300396,迪瑞医疗,吉林,医疗保健,dryl,20140910
1890,300397.SZ,300397,天和防务,陕西,通信设备,thfw,20140910
1891,300398.SZ,300398,飞凯材料,上海,化工原料,fkcl,20141009
1892,300399.SZ,300399,天利科技,江西,互联网,tlkj,20141009
1893,300400.SZ,300400,劲拓股份,深圳,专用机械,jtgf,20141010
1894,300401.SZ,300401,花园生物,浙江,化学制药,hysw,20141009
1895,300402.SZ,300402,宝色股份,江苏,专用机械,bsgf,20141010
1896,300403.SZ,300403,汉宇集团,广东,家用电器,hyjt,20141030
1897,300404.SZ,300404,博济医药,广东,医疗保健,bjyy,20150424
1898,300405.SZ,300405,科隆股份,辽宁,化工原料,klgf,20141030
1899,300406.SZ,300406,九强生物,北京,医疗保健,jqsw,20141030
1900,300407.SZ,300407,凯发电气,天津,电气设备,kfdq,20141203
1901,300408.SZ,300408,三环集团,广东,元器件,shjt,20141203
1902,300409.SZ,300409,道氏技术,广东,电气设备,dsjs,20141203
1903,300410.SZ,300410,正业科技,广东,电器仪表,zykj,20141231
1904,300411.SZ,300411,金盾股份,浙江,专用机械,jdgf,20141231
1905,300412.SZ,300412,迦南科技,浙江,医疗保健,jnkj,20141231
1906,300413.SZ,300413,芒果超媒,湖南,影视音像,mgcm,20150121
1907,300414.SZ,300414,中光防雷,四川,通信设备,zgfl,20150513
1908,300415.SZ,300415,伊之密,广东,专用机械,yzm,20150123
1909,300416.SZ,300416,苏试试验,江苏,电器仪表,sssy,20150122
1910,300417.SZ,300417,南华仪器,广东,电器仪表,nhyq,20150123
1911,300418.SZ,300418,昆仑万维,北京,互联网,klww,20150121
1912,300419.SZ,300419,浩丰科技,北京,软件服务,hfkj,20150122
1913,300420.SZ,300420,五洋停车,江苏,机械基件,wytc,20150217
1914,300421.SZ,300421,力星股份,江苏,机械基件,lxgf,20150217
1915,300422.SZ,300422,博世科,广西,环境保护,bsk,20150217
1916,300423.SZ,300423,昇辉科技,山东,电气设备,shkj,20150217
1917,300424.SZ,300424,航新科技,广东,航空,hxkj,20150422
1918,300425.SZ,300425,中建环能,四川,环境保护,zjhn,20150216
1919,300426.SZ,300426,唐德影视,浙江,影视音像,tdys,20150217
1920,300427.SZ,300427,红相股份,福建,电气设备,hxgf,20150217
1921,300428.SZ,300428,立中集团,河北,汽车配件,lzjt,20150319
1922,300429.SZ,300429,强力新材,江苏,化工原料,qlxc,20150324
1923,300430.SZ,300430,诚益通,北京,电器仪表,cyt,20150319
1924,300432.SZ,300432,富临精工,四川,汽车配件,fljg,20150319
1925,300433.SZ,300433,蓝思科技,湖南,元器件,lskj,20150318
1926,300434.SZ,300434,金石亚药,四川,化学制药,jsyy,20150424
1927,300435.SZ,300435,中泰股份,浙江,供气供热,ztgf,20150326
1928,300436.SZ,300436,广生堂,福建,化学制药,gst,20150422
1929,300437.SZ,300437,清水源,河南,化工原料,qsy,20150423
1930,300438.SZ,300438,鹏辉能源,广东,电气设备,phny,20150424
1931,300439.SZ,300439,美康生物,浙江,医疗保健,mksw,20150422
1932,300440.SZ,300440,运达科技,四川,软件服务,ydkj,20150423
1933,300441.SZ,300441,鲍斯股份,浙江,机床制造,bsgf,20150423
1934,300442.SZ,300442,润泽科技,上海,轻工机械,rzkj,20150424
1935,300443.SZ,300443,金雷股份,山东,电气设备,jlgf,20150422
1936,300444.SZ,300444,双杰电气,北京,电气设备,sjdq,20150423
1937,300445.SZ,300445,康斯特,北京,电器仪表,kst,20150424
1938,300446.SZ,300446,乐凯新材,河北,化工原料,lkxc,20150423
1939,300447.SZ,300447,全信股份,江苏,电气设备,qxgf,20150422
1940,300448.SZ,300448,浩云科技,广东,软件服务,hykj,20150424
1941,300449.SZ,300449,汉邦高科,北京,IT设备,hbgk,20150422
1942,300450.SZ,300450,先导智能,江苏,专用机械,xdzn,20150518
1943,300451.SZ,300451,创业慧康,浙江,软件服务,cyhk,20150514
1944,300452.SZ,300452,山河药辅,安徽,化学制药,shyf,20150515
1945,300453.SZ,300453,三鑫医疗,江西,医疗保健,sxyl,20150515
1946,300454.SZ,300454,深信服,深圳,软件服务,sxf,20180516
1947,300455.SZ,300455,康拓红外,北京,运输设备,kthw,20150515
